claim_id,claim,fever_label,evidence,evidence_page_count,evidence_set_size,gpt54_claim_only_pred,gpt54_evidence_pred,gpt54mini_claim_only_pred,gpt54mini_evidence_pred,nli_entailment,nli_contradiction,nli_neutral,semantic_similarity,priority_score,evidence_pages_json,linguistic_flags,proposed_diagnostic_category,human_category,human_evidence_sufficient,human_label_agree,human_notes
193860,Barry Van Dyke is an actor and the son of a doctor.,Supported,"He was best known to audiences as Lieutenant Detective Steve Sloan , a homicide detective and the son of Dr. Mark Sloan -LRB- played by Dick Van Dyke -RRB- on Diagnosis : Murder .",1,1,Supported,Refuted,Refuted,Refuted,0.00465425057336688,0.9898756146430969,0.0054701692424714565,0.61267847,11,"[""Barry_Van_Dyke""]",,possible_benchmark_annotation_issue,,,,
20603,"Yemen does not have an area of 203,850 square miles.",Supported,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .",1,1,Supported,Refuted,Refuted,Refuted,0.00010749643843155354,0.9996998310089111,0.00019274807709734887,0.588724,11,"[""Yemen""]",negation;numbers,numerical_or_comparative_reasoning;negation_or_scope;possible_benchmark_annotation_issue,,,,
111121,Akkineni Nageswara Rao stars in Daag.,Supported,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .",1,1,Refuted,Refuted,Supported,Refuted,0.30472034215927124,0.6862947940826416,0.008984846994280815,0.4282282,11,"[""Daag_-LRB-1973_film-RRB-""]",,possible_benchmark_annotation_issue,,,,
12467,SpongeBob SquarePants is not the most distributed property of MTV Networks.,Supported,"The series ' popularity has made it a media franchise , as well as the highest rated series to ever air on Nickelodeon , and the most distributed property of MTV Networks .",1,1,Refuted,Refuted,Supported,Refuted,0.0028527253307402134,0.8256217837333679,0.1715254783630371,0.5177418,11,"[""SpongeBob_SquarePants""]",negation;comparative,numerical_or_comparative_reasoning;negation_or_scope;possible_benchmark_annotation_issue,,,,
111938,There are 30 knockouts part of the career boxing record of Floyd Mayweather Jr.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,1,1,Refuted,Refuted,Supported,Refuted,0.003094207961112261,0.010183346457779408,0.986722469329834,0.5986159,11,"[""Floyd_Mayweather_Jr.""]",numbers,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
114640,IMDb is not user-edited.,Supported,The site enables registered users to submit new material and edits to existing entries .,1,1,Refuted,Refuted,Refuted,Refuted,6.96337956469506e-05,0.9989432692527771,0.0009871163638308644,0.25509363,11,"[""IMDb""]",negation,negation_or_scope;possible_representation_failure;possible_benchmark_annotation_issue,,,,
223499,Prague Castle attracts over 18 million visitors annually.,Supported,The castle is among the most visited tourist attractions in Prague attracting over 1.8 million visitors annually .,1,1,Refuted,Refuted,Supported,Refuted,0.0015194050502032042,0.9966455101966858,0.001835035509429872,0.88573456,11,"[""Prague_Castle""]",numbers,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
130833,John Deighton developed swelling of the hands.,Supported,"By 1864 , Deighton was forced to pursue other lines of work as he developed health problems -LRB- swelling of the legs and feet -RRB- .",1,1,Supported,Refuted,Refuted,Refuted,6.682185630779713e-05,0.9948874115943909,0.005045888479799032,0.5849712,11,"[""John_Deighton""]",,possible_benchmark_annotation_issue,,,,
162662,Norman Bates was published by Robert Bloch.,Supported,"Norman Bates is a fictional character created by Robert Bloch as the main antagonist in his 1959 novel Psycho , and portrayed by Anthony Perkins in the 1960 film of the same name directed by Alfred Hitchcock and its sequels , and by Freddie Highmore in the television series Bates Motel .",1,1,Refuted,Refuted,Supported,Refuted,0.4237188994884491,0.5587725639343262,0.017508598044514656,0.74544466,11,"[""Norman_Bates""]",,weakly_warranted_or_ambiguous;possible_benchmark_annotation_issue,,,,
130248,Aldous Huxley barely published scripts.,Supported,"Mid career and later , he published travel writing , film stories , and scripts .",1,1,Refuted,Refuted,Supported,Refuted,4.7026649554027244e-05,0.997019350528717,0.0029335550498217344,0.3375154,11,"[""Aldous_Huxley""]",,possible_benchmark_annotation_issue,,,,
82883,Craig David has been nominated for several Grammy Awards.,Refuted,"David has been nominated for thirteen Brit Awards : four times for Best British Male , and twice received a Grammy Award nomination for Best Male Pop Vocal Performance .",1,1,Supported,Supported,Refuted,Supported,0.02166934683918953,0.0051534418016672134,0.9731772541999817,0.7035665,11,"[""Craig_David""]",,possible_benchmark_annotation_issue,,,,
4100,Sonny & Cher began in the mid-1930's.,Supported,The couple started their career in the mid-1960s as R&B backing singers for record producer Phil Spector .,1,1,Refuted,Refuted,Refuted,Refuted,0.000401437864638865,0.9931610822677612,0.006437438540160656,0.2678105,11,"[""Sonny_&_Cher""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
140067,South Island lacks 23 percent of New Zealand's million inhabitants.,Refuted,"It has a 32 percent larger landmass than the North Island so is sometimes referred to as the `` mainland '' of New Zealand , especially by South Island residents , but only 23 percent of New Zealand 's million inhabitants live there .",1,1,Refuted,Supported,Supported,Supported,0.9857119917869568,0.006727800704538822,0.007560209836810827,0.74755216,11,"[""South_Island""]",numbers,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
147486,Aarhus is in the geographical edge of Denmark.,Supported,Aarhus -LRB- -LSB- ˈɒːhuːˀs -RSB- ; officially spelled Århus from 1948 until 31 December 2010 -RRB- is the second-largest city in Denmark and the seat of Aarhus municipality .,1,1,Refuted,Refuted,Supported,Refuted,0.031620677560567856,0.3106299936771393,0.657749354839325,0.68247783,11,"[""Aarhus""]",,possible_benchmark_annotation_issue,,,,
147781,Baloch people barely speak a branch which has existed since Old Persian.,Refuted,"They mainly speak the Balochi language , a branch of Northwestern Iranian languages , and are an Iranic people . The Western Iranian languages are a branch of the Iranian languages , attested from the time of Old Persian -LRB- 6th century BC -RRB- and Median .",2,2,Refuted,Supported,Refuted,Supported,0.00010498303890926763,0.9972809553146362,0.002614071127027273,0.56594896,11,"[""Baloch_people"", ""Western_Iranian_languages""]",multi_sentence_evidence,shared_regression;multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
227098,Blank Space is on a list in a country.,Supported,"The song has also topped charts in Canada , South Africa and Australia .",1,1,Supported,Supported,Supported,Refuted,0.00029317487496882677,0.007119208574295044,0.9925876259803772,0.2140358,11,"[""Blank_Space""]",,possible_representation_failure,,,,
153147,Brazzers is based in Quebec.,Refuted,"Brazzers -LRB- -LSB- ˈbræzərz -RSB- -RRB- is a pornographic production company based in Montreal , Canada .",1,1,Supported,Supported,Refuted,Supported,0.9370303750038147,0.006388382986187935,0.05658119544386864,0.7143216,11,"[""Brazzers""]",,possible_benchmark_annotation_issue,,,,
70784,Vanisri stars in Daag.,Supported,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .",1,1,Refuted,Refuted,Supported,Refuted,0.0027613912243396044,0.9935601949691772,0.0036784401163458824,0.32595348,11,"[""Daag_-LRB-1973_film-RRB-""]",,possible_benchmark_annotation_issue,,,,
51442,West Virginia borders Ohio and Virginia to the southeast.,Refuted,"It is bordered by Virginia to the southeast , Kentucky to the southwest , Ohio to the northwest , Pennsylvania to the north -LRB- and , slightly , east -RRB- , and Maryland to the northeast .",1,1,Refuted,Supported,Supported,Supported,0.020180504769086838,0.009892083704471588,0.9699273705482483,0.72816414,11,"[""West_Virginia""]",comparative,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
153303,EA Black Box was a picture game developer.,Supported,"EA Black Box -LRB- formerly Black Box Games -RRB- was a video game developer based in Burnaby , British Columbia , Canada , founded in 1998 by former employees of Radical Entertainment and later acquired by Electronic Arts -LRB- EA -RRB- .",1,1,Supported,Refuted,Refuted,Refuted,0.00030507243354804814,0.9971638321876526,0.002531103789806366,0.5903045,11,"[""EA_Black_Box""]",,possible_benchmark_annotation_issue,,,,
135291,TV Choice is on from Saturday to Friday.,Refuted,"It features weekly TV broadcast programming listings , running from Saturday to Friday , and goes on sale every Tuesday .",1,1,Supported,Supported,Refuted,Supported,0.714335560798645,0.03144466131925583,0.25421980023384094,0.68093044,11,"[""TV_Choice""]",,possible_benchmark_annotation_issue,,,,
33547,Mick Thomson was born in Ohio.,Supported,"Born in Des Moines , Iowa , he is best known as one of two guitarists in Slipknot , in which he is designated # 7 .",1,1,Refuted,Refuted,Supported,Refuted,1.0032587852037977e-05,0.999799907207489,0.00019011842960026115,0.39340818,11,"[""Mick_Thomson""]",,possible_benchmark_annotation_issue,,,,
87838,The PRC has more members in China than the ROC.,Supported,"The Communist Party established the People 's Republic of China in Beijing on 1 October 1949 , while the ROC government relocated to Taiwan with its present de facto temporary capital in Taipei .",1,1,Refuted,Refuted,Supported,Refuted,0.0011630833614617586,0.0006513302214443684,0.9981855750083923,0.48400927,11,"[""China""]",comparative,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
90151,Amyotrophic lateral sclerosis starts later in inherited cases.,Supported,The disease usually starts around the age of 60 and in inherited cases around the age of 50 .,1,1,Refuted,Refuted,Supported,Refuted,0.00013529424904845655,0.0011326789390295744,0.9987320303916931,0.4579759,11,"[""Amyotrophic_lateral_sclerosis""]",,possible_benchmark_annotation_issue,,,,
186598,Asylum Records is an American record label founded in 1979 by David Geffen and partner Elliot Roberts.,Supported,Asylum Records is an American record label founded in 1971 by David Geffen and partner Elliot Roberts .,1,1,Refuted,Refuted,Supported,Refuted,0.00035160552943125367,0.9978131055831909,0.0018352116458117962,0.9839252,11,"[""Asylum_Records""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
104930,"The Stanford prison experiment was funded by an organization that coordinates, executes, and promotes the science and technology programs of the U.S. Army and Marine Corps.",Supported,"It was funded by the U.S. Office of Naval Research as an investigation into the causes of difficulties between guards and prisoners in the United States Navy and United States Marine Corps . The Office of Naval Research -LRB- ONR -RRB- is an organization within the United States Department of the Navy that coordinates , executes , and promotes the science and technology programs of the U.S. Navy and Marine Corps through schools , universities , government laboratories , nonprofit organizations , and for-profit organizations .",2,2,Supported,Refuted,Supported,Supported,0.000665980507619679,0.006769408471882343,0.9925645589828491,0.4969378,11,"[""Stanford_prison_experiment"", ""Office_of_Naval_Research""]",pronouns;multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_coreference_or_title_loss,,,,
93689,Paris (Paris Hilton album) is devoid of elements of soul.,Supported,"It also incorporates elements of other genres , such as reggae , soul and pop rock , in its production .",1,1,Refuted,Refuted,Refuted,Refuted,1.6234000213444233e-05,0.9989959597587585,0.0009877932025119662,0.20098814,11,"[""Paris_-LRB-Paris_Hilton_album-RRB-""]",,possible_representation_failure;possible_benchmark_annotation_issue,,,,
29256,Agent Raghav – Crime Branch is a serial.,Refuted,"Agent Raghav -- Crime Branch is an Indian crime fiction anthology television series , which premiered on & TV from 5 September 2015 to 10 April 2016 for one hour at Saturday and Sunday nights .",1,1,Supported,Supported,Refuted,Supported,0.8998920917510986,0.07324758917093277,0.02686024084687233,0.8207831,11,"[""Agent_Raghav_–_Crime_Branch""]",,possible_benchmark_annotation_issue,,,,
108880,"Harold Macmillan was born on Monday February 10, 1894.",Refuted,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .",1,1,Refuted,Supported,Supported,Supported,0.004585889633744955,0.007107481826096773,0.9883065819740295,0.6206704,11,"[""Harold_Macmillan""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
172507,Entourage (film) received generally negative reviews from critics.,Refuted,"The film was released on June 3 , 2015 , received generally negative reviews and grossed over $ 49 million .",1,1,Refuted,Supported,Supported,Supported,0.00017221637244801968,0.00031345515162684023,0.9995143413543701,0.4691038,11,"[""Entourage_-LRB-film-RRB-""]",,possible_benchmark_annotation_issue,,,,
193883,Bea Arthur was renamed Bernice Frankel.,Refuted,"Bea Arthur -LRB- born Bernice Frankel ; May 13 , 1922 -- April 25 , 2009 -RRB- was an American actress , comedian , singer , and animal rights activist .",1,1,Refuted,Supported,Supported,Supported,0.9797751903533936,0.010688119567930698,0.00953664816915989,0.7521279,11,"[""Bea_Arthur""]",,possible_benchmark_annotation_issue,,,,
210206,GLOW (TV series) is incapable of being released.,Supported,"The first season will be released on Netflix on June 23 , 2017 .",1,1,Refuted,Refuted,Refuted,Refuted,9.827794565353543e-05,0.9980676770210266,0.0018341048853471875,0.16256768,11,"[""GLOW_-LRB-TV_series-RRB-""]",,possible_representation_failure;possible_benchmark_annotation_issue,,,,
37773,Daag stars in Jayasudha.,Supported,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .",1,1,Refuted,Refuted,Supported,Refuted,0.0075370920822024345,0.9168665409088135,0.07559643685817719,0.42001534,11,"[""Daag_-LRB-1973_film-RRB-""]",,possible_benchmark_annotation_issue,,,,
194800,Fortunes of War caused the union of two actors.,Supported,Kenneth Branagh and Emma Thompson met filming the TV series and married in real life .,1,1,Supported,Refuted,Refuted,Supported,0.0006722596590407193,0.003161896485835314,0.9961658716201782,0.27614444,11,"[""Fortunes_of_War_-LRB-TV_series-RRB-""]",,possible_representation_failure,,,,
12015,Floyd Mayweather Jr. has made 30 career boxing knockouts.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,1,1,Refuted,Refuted,Supported,Refuted,0.000981641816906631,0.0031756472308188677,0.9958427548408508,0.6058526,11,"[""Floyd_Mayweather_Jr.""]",numbers,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
83454,Scandinavia does not contain Greenland.,Refuted,"The remote Norwegian islands of Svalbard and Jan Mayen are usually not seen as a part of Scandinavia , nor is Greenland , an overseas territory of Denmark .",1,1,Supported,Supported,Refuted,Supported,0.9602760076522827,0.015519031323492527,0.024204997345805168,0.67084414,11,"[""Scandinavia""]",negation,negation_or_scope;possible_benchmark_annotation_issue,,,,
87760,Trace Cyrus is a younger sibling of Noah Cyrus.,Refuted,She is the youngest daughter of Billy Ray Cyrus and younger sister of Miley Cyrus and Trace Cyrus .,1,1,Refuted,Supported,Supported,Supported,0.9598581194877625,0.017639515921473503,0.02250244840979576,0.6433127,11,"[""Noah_Cyrus""]",,possible_benchmark_annotation_issue,,,,
92419,National pain is one symptom of pulmonary embolism.,Supported,"Symptoms of a PE may include shortness of breath , chest pain particularly upon breathing in , and coughing up blood .",1,1,Refuted,Refuted,Supported,Refuted,0.02470274642109871,0.09838056564331055,0.8769167065620422,0.44181708,11,"[""Pulmonary_embolism""]",,possible_representation_failure;possible_benchmark_annotation_issue,,,,
91498,Tiber Oil Field is a landlocked oil field.,Supported,The Tiber Oil Field is a deepwater offshore oil field located in the Keathley Canyon block 102 of the United States sector of the Gulf of Mexico .,1,1,Refuted,Refuted,Supported,Refuted,4.6847959310980514e-05,0.9998664855957031,8.670155511936173e-05,0.7757584,11,"[""Tiber_Oil_Field""]",,possible_benchmark_annotation_issue,,,,
93184,Agent Raghav – Crime Branch was nominated for an award.,Supported,The serial received Indian Telly Awards in the category of Best Thriller and Horror Show and was also nominated for Best Weekend Show .,1,1,Supported,Refuted,Refuted,Refuted,0.0005886921426281333,0.0019129267893731594,0.9974983334541321,0.35833147,11,"[""Agent_Raghav_–_Crime_Branch""]",,possible_representation_failure;possible_benchmark_annotation_issue,,,,
36171,Southern Hospitality fell to number 23 on the Top 40.,Refuted,"The song debuted at # 86 on the Billboard Hot 100 on January 20 , 2001 , reached the Top 40 at # 38 on February 10 , 2001 , and peaked at # 23 on March 24 .",1,1,Supported,Refuted,Refuted,Supported,9.99815747491084e-05,0.006577240768820047,0.9933227896690369,0.23021153,11,"[""Southern_Hospitality_-LRB-song-RRB-""]",numbers,numerical_or_comparative_reasoning;possible_representation_failure,,,,
128278,Soyuz is a series of aircraft.,Supported,"Soyuz -LRB- Сою́з -LSB- sɐˈjʉs -RSB- , `` Union '' , as in Сове́тский Сою́з , `` Sovetskiy Soyuz '' , `` Soviet Union '' -RRB- is a series of spacecraft designed for the Soviet space programme by the Korolyov Design Bureau -LRB- now RKK Energia -RRB- in the 1960s that remains in service today . A spacecraft is a vehicle , or machine designed to fly in outer space .",2,2,Refuted,Refuted,Refuted,Refuted,0.0031584175303578377,0.9838569164276123,0.012984718196094036,0.58889663,10,"[""Soyuz_-LRB-spacecraft-RRB-"", ""Spacecraft""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
19177,Victoria Palace Theatre is on the same side as a central London railway terminus.,Refuted,"Victoria Palace Theatre is a West End theatre in Victoria Street , in the City of Westminster , opposite Victoria Station . Victoria station is a central London railway terminus and connected London Underground station in Victoria , in the City of Westminster .",2,2,Supported,Supported,Supported,Supported,0.7486380338668823,0.23851625621318817,0.012845803052186966,0.8728163,10,"[""Victoria_Palace_Theatre"", ""London_Victoria_station""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
53421,Papua comprised all of a country.,Supported,"Papua is the largest and easternmost province of Indonesia , comprising most of western New Guinea . Western New Guinea , also known as Papua -LRB- formerly Irian Jaya -RRB- , is the Indonesian part of the island of New Guinea -LRB- also known as Papua -RRB- , lying to the west of the nation of Papua New Guinea .",2,2,Refuted,Refuted,Refuted,Refuted,0.000166670186445117,0.9994563460350037,0.0003770067123696208,0.6194031,10,"[""Papua_-LRB-province-RRB-"", ""Western_New_Guinea""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
48810,Clueless (film) was followed by a series of young adult organizations.,Refuted,"The film was followed by a spin-off television sitcom and series of books . The Clueless series is a series of young adult novels , mainly written by H. B. Gilmour and Randi Reisfeld .",2,2,Refuted,Refuted,Refuted,Supported,0.9883728623390198,0.005522832740098238,0.006104349158704281,0.7389126,10,"[""Clueless_-LRB-film-RRB-"", ""Clueless_-LRB-novels-RRB-""]",multi_sentence_evidence,multi_sentence_integration_or_title_context,,,,
58608,Hourglass was James Taylor's first album in over half a decade.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album . Taylor 's first studio album in six years was released in 1997 to glowing notices .,2,2,Supported,Supported,Supported,Supported,0.9979666471481323,0.0011421730741858482,0.000891182862687856,0.8885373,10,"[""Hourglass_-LRB-James_Taylor_album-RRB-"", ""Hourglass_-LRB-James_Taylor_album-RRB-""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
56284,Chest sensation is one symptom of pulmonary embolism.,Supported,"Symptoms of a PE may include shortness of breath , chest pain particularly upon breathing in , and coughing up blood . The American Thoracic Society defines it as `` a subjective experience of breathing discomfort that consists of qualitatively distinct sensations that vary in intensity '' , and recommends evaluating dyspnea by assessing the intensity of the distinct sensations , the degree of distress involved , and its burden or impact on activities of daily living .",2,2,Supported,Refuted,Supported,Supported,0.0058511714451014996,0.036104775965213776,0.9580440521240234,0.55972993,10,"[""Pulmonary_embolism"", ""Shortness_of_breath""]",comparative;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning;possible_representation_failure,,,,
192754,The Colbert Report has not been broadcast.,Supported,"The show was taped and broadcast Monday through Thursday , with weeks taken off at multiple points in a given year for breaks . The Colbert Report -LRB- -LSB- koʊlˈbɛr_rəˈpɔr -RSB- -RRB- is an American late-night talk and news satire television program hosted by Stephen Colbert that aired four days a week on Comedy Central from October 17 , 2005 to December 18 , 2014 for 1,447 episodes .",2,2,Refuted,Refuted,Refuted,Refuted,6.0295267758192495e-05,0.9998094439506531,0.00013028460671193898,0.6549462,10,"[""The_Colbert_Report"", ""The_Colbert_Report""]",negation;multi_sentence_evidence,multi_sentence_integration_or_title_context;negation_or_scope;possible_benchmark_annotation_issue,,,,
13929,The WWE created it's developmental brand NXT after the start of the NXT Tag Team Championship.,Supported,"The NXT Tag Team Championship is a professional wrestling tag team championship created and promoted by the American professional wrestling promotion WWE on their developmental brand , NXT .",1,1,Refuted,Refuted,Refuted,Refuted,0.003061949275434017,0.0022056519519537687,0.9947323799133301,0.8491847,10,"[""NXT_Tag_Team_Championship""]",pronouns,possible_coreference_or_title_loss;possible_benchmark_annotation_issue,,,,
117374,The Indian Army does not use conscription.,Refuted,It is an all-volunteer force and comprises more than 80 % of the country 's active defence personnel . A volunteer military or all-volunteer military is one which derives its manpower from volunteers rather than conscription or mandatory service .,2,2,Supported,Supported,Supported,Supported,0.003622102551162243,0.00015748015721328557,0.9962204098701477,0.33049732,10,"[""Indian_Army"", ""Volunteer_military""]",negation;multi_sentence_evidence,multi_sentence_integration_or_title_context;negation_or_scope;possible_benchmark_annotation_issue,,,,
124719,Louie (season 1) is a comedy-drama television show.,Supported,"The first season of the American television comedy series Louie premiered on June 29 , 2010 and concluded on September 7 , 2010 .",1,1,Supported,Refuted,Supported,Refuted,0.9911113381385803,0.0014428540598601103,0.007445815019309521,0.7417516,10,"[""Louie_-LRB-season_1-RRB-""]",numbers,shared_regression;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
194344,Happiness in Slavery is a song by an American band.,Refuted,"`` Happiness in Slavery '' is a song by American industrial rock band Nine Inch Nails from their debut extended play -LRB- EP -RRB- , Broken -LRB- 1992 -RRB- . Broken is the debut extended play -LRB- EP -RRB- and major-label debut by American industrial rock band Nine Inch Nails , released on September 22 , 1992 by Nothing Records , TVT Records , Interscope Records , and Atlantic Records .",2,2,Supported,Supported,Supported,Supported,0.9937708973884583,0.00031581337680108845,0.005913242232054472,0.6570769,10,"[""Happiness_in_Slavery"", ""Broken_-LRB-EP-RRB-""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
4537,"Eric Church died on May 3, 1977.",Supported,"Kenneth Eric Church -LRB- born May 3 , 1977 -RRB- is an American country music singer and songwriter . Signed to Capitol Nashville since 2005 , he has since released a total of five studio albums for that label . His debut album , 2006 's Sinners Like Me , '' produced three singles on the Billboard country charts including the top 20 hits `` How ` Bout You , '' `` Two Pink Lines , '' and `` Guys Like Me '' . His second album , 2009 's Carolina , produced three more singles : `` Smoke a Little Smoke '' and his first top 10 hits , `` Love Your Love the Most '' and `` Hell on the Heart . '' 2011 's Chief , his first No. 1 album , gave him his first two No. 1 singles , `` Drink in My Hand '' and `` Springsteen , '' and the hits `` Homeboy , '' `` Creepin ' , '' and `` Like Jesus Does . '' His third No. 1 single was `` The Only Way I Know , '' which he , Jason Aldean , and Luke Bryan recorded for Aldean 's album Night Train . '' Eric Church got his sixth No. 1 hit with Keith Urban in May 2015 with the single `` Raise 'Em Up . '' He released his fifth studio album , Mr. Misunderstood , '' on November 3 , 2015 .",8,8,Refuted,Refuted,Refuted,Refuted,0.00016283437435049564,0.996852457523346,0.0029847172554582357,0.38649717,10,"[""Eric_Church"", ""Eric_Church"", ""Eric_Church"", ""Eric_Church"", ""Eric_Church"", ""Eric_Church"", ""Eric_Church"", ""Eric_Church""]",numbers;dates;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
204307,The Latvian Soviet Socialist Republic is also known as Soviet Latvia since 2016.,Refuted,"The Latvian Soviet Socialist Republic -LRB- Latvian SSR ; Latvijas Padomju Sociālistiskā Republika Латвийская Советская Социалистическая Республика , Latviyskaya Sovetskaya Sotsialisticheskaya Respublika -RRB- , also known as Soviet Latvia or Latvia , was a republic of the Soviet Union . Latvia -LRB- -LSB- ˈlætviə -RSB- Latvija -LSB- ˈlatvija -RSB- -RRB- , officially the Republic of Latvia -LRB- -LSB- Latvijas Republika , links = no -RSB- -RRB- , is a country in the Baltic region of Northern Europe , one of the three Baltic states .",2,2,Refuted,Refuted,Refuted,Supported,0.0007842474151402712,0.0019135312177240849,0.9973021745681763,0.7126874,10,"[""Latvian_Soviet_Socialist_Republic"", ""Latvia""]",numbers;dates;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning,,,,
204300,The Latvian Soviet Socialist Republic was a state of the Soviet Union.,Refuted,"The Latvian Soviet Socialist Republic -LRB- Latvian SSR ; Latvijas Padomju Sociālistiskā Republika Латвийская Советская Социалистическая Республика , Latviyskaya Sovetskaya Sotsialisticheskaya Respublika -RRB- , also known as Soviet Latvia or Latvia , was a republic of the Soviet Union . The Republics of the Soviet Union or the Union Republics -LRB- союзные республики , soyuznye respubliki -RRB- of the Soviet Union were ethnically based administrative units that were subordinated directly to the Government of the Soviet Union .",2,2,Supported,Supported,Supported,Supported,0.9964403510093689,0.001062795054167509,0.002496889792382717,0.7568167,10,"[""Latvian_Soviet_Socialist_Republic"", ""Republics_of_the_Soviet_Union""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
142025,"South Island is referred to as the ""mainland"" by South Island residents and it is a cultured place.",Supported,"It has a 32 percent larger landmass than the North Island so is sometimes referred to as the `` mainland '' of New Zealand , especially by South Island residents , but only 23 percent of New Zealand 's million inhabitants live there .",1,1,Supported,Refuted,Supported,Supported,0.00014240732707548887,0.0028978995978832245,0.9969596862792969,0.59652895,10,"[""South_Island""]",pronouns,possible_coreference_or_title_loss,,,,
66075,The Saw franchise is a collection of bugs.,Supported,"Saw is an American horror franchise distributed by Lions Gate Entertainment , produced by Twisted Pictures and created by two Australians , director James Wan and screenwriter Leigh Whannell , that consists of seven feature films and additional media . A media franchise is a collection of related media in which several derivative works have been produced from an original creative work , such as a film , a work of literature , a television program or a video game .",2,2,Refuted,Refuted,Refuted,Refuted,1.9091299691353925e-05,0.9952825903892517,0.00469824718311429,0.5193957,10,"[""Saw_-LRB-franchise-RRB-"", ""Media_franchise""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
70412,Blue Jasmine has Cate Blanchett directing it.,Supported,The film tells the story of a rich Manhattan socialite -LRB- played by Cate Blanchett -RRB- who falls on hard times and has to move into her working class sister 's -LRB- Sally Hawkins -RRB- apartment in San Francisco .,1,1,Refuted,Refuted,Refuted,Refuted,0.00237031327560544,0.11952230334281921,0.8781073689460754,0.42616343,10,"[""Blue_Jasmine""]",pronouns,possible_coreference_or_title_loss;possible_benchmark_annotation_issue,,,,
175874,Chris Mullin played with a professional baseball team.,Supported,"Thereafter , Mullin played with the Indiana Pacers from 1997 until the 1999 -- 2000 season . The Indiana Pacers are an American professional basketball team based in Indianapolis .",2,2,Refuted,Refuted,Refuted,Refuted,0.0009048385545611382,0.9948475360870361,0.004247637931257486,0.6390809,10,"[""Chris_Mullin_-LRB-basketball-RRB-"", ""Indiana_Pacers""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
